"Listing of All Active Institutions with Congressional, Assembly & Senate Districts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution ID,Legal Name,Popular Name,SED Code,INST Type Code,INST Type Description,INST Sub Type Code,INST Sub Type Description,Community Type Code,Community Type Description,County Code,County Description,Active Date,CEO Salutation,CEO FName,CEO LName,CEO Title,CEO Active Date,CEO Phone #,CEO Phone Extension,CEO email,Physical Address Line1,Physical Address Line2,Physical City,Physical State Code,Physical Zipcd5,Physical Zipadd4,Physical Country Code,Active Congressional District Code,Congressional District1,Congressional District2,Congressional District3,Congressional District4,Congressional District5,Active Senate District Code,Senate District1,Senate District2,Senate District3,Senate District4,senate District5,senate District6,Active Assembly District Code,Assembly District1,Assembly District2,Assembly District3,Assembly District4,Assembly District5,Assembly District6,Assembly District7,Assembly District8,Assembly District9
800000057631,HS FOR DISTRICT 8,HS FOR DISTRICT 8,800000057631,20,NON-IMF SCHOOLS,22,LEASED BUILDINGS,71,NEW YORK CITY,32,BRONX,5/14/04, , , , ,"May 10, 2004",, , ,1440 STORY AVE, ,BRONX,NY,10473,4919,US,14,14,15,17,0,0,29,29,31,32,33,34,36,85,77,79,80,82,83,84,85,87,96
800000089454,PRE-KINDERGARTEN FACILITY - DIST 10,PRE-KINDERGARTEN FACILITY - DIST 10,800000089454,20,NON-IMF SCHOOLS,22,LEASED BUILDINGS,71,NEW YORK CITY,32,BRONX,2/10/16, , , , ,"Apr 11, 2017",, , ,5500 BROADWAY, ,BRONX,NY,10463,    ,US,13,8,10,12,13,14,31,20,25,28,29,30,31,81,44,55,56,68,72,73,75,77,78
800000046611,ST MARYS PLAY CAMP,ST MARYS PLAY CAMP,320700100027,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/1/00, , , , ,"Apr 26, 2002",, , ,450 ST ANNS AVE, ,BRONX,NY,10450,    ,US,14,10,13,14,15,16,29,22,29,31,32,33,34,84,48,77,78,79,82,83,84,85,86
800000046359,CLIFFORD PLACE GROUP HOME,CLIFFORD PLACE GROUP HOME,320900100013,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,7/29/98, , , , ,"Aug 22, 2025",, , ,50 CLIFFORD PL, ,BRONX,NY,10453,    ,US,15,5,6,9,10,12,33,11,12,21,28,29,31,77,24,30,42,75,77,78,79,81,82
800000084145,COLUMBUS HS YABC,COLUMBUS HS YABC,800000084145,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/12/14, , , , ,"Jul 1, 2024",, , ,925 ASTOR AVE, ,BRONX,NY,10469,    ,US,15,13,14,15,16,0,33,29,31,32,33,34,35,80,68,77,78,79,80,81,82,83,84
800000084253,LYFE PROGRAM AT UNIVERSITY HEIGHTS SECONDARY SCHOOL AT BRONX COMMUNITY COLLEGE,LYFE PROGRAM A UNIVERSITY HEIGHTS SE,800000084253,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,12/3/14, , , , ,"Jan 21, 2025",, , ,701 ST  ANNS AVE, ,BRONX,NY,10455,    ,US,15,10,13,14,15,16,29,22,29,31,32,33,34,79,48,77,78,79,82,83,84,85,86
800000088885,CHILDRENS AID SOCIETY HEAD START AT PS 211,CHILDRENS AID SOCIETY HEAD START AT,800000088885,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,10/26/16, , , , ,"Jul 21, 2025",, , ,1919 PROSPECT AVE, ,BRONX,NY,10457,    ,US,15,13,14,15,0,0,32,31,32,33,34,0,0,79,78,79,80,82,85,86,87,0,0
800000046150,PS 723 AT ITTLESON,PS 723 AT ITTLESON,321000100063,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/21/95, , , , ,"Oct 25, 2017",, , ,5050 ISELIN AVE, ,BRONX,NY,10471,    ,US,15,8,10,12,13,14,33,20,25,28,29,30,31,81,44,55,56,68,72,73,75,77,78
800000069451,GOOD SHEPHERD SERVICES-SHARP HOUSE,GOOD SHEPHERD SERVICES-SHARP HOUSE,800000069451,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,9/7/10, , , , ,"Jul 1, 2010",, , ,2207 UNIVERSITY AVE, ,BRONX,NY,10453,    ,US,13,5,6,9,10,12,31,11,12,21,28,29,31,86,24,30,42,75,77,78,79,81,82
800000087770,PS X012 LEWIS AND CLARK - VA MEDICAL CENTER BRONX,PS X012 LEWIS AND CLARK,800000087770,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,5/24/16, , , , ,"Aug 19, 2024",, , ,130 WEST KINGSBRIDGE RD, ,BRONX,NY,10468,    ,US,13,13,14,15,16,0,31,29,31,32,33,34,35,78,68,77,78,79,80,81,82,83,84
800000046481,HUNTS POINT REC CENTER,HUNTS POINT REC CENTER,320800100020,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/1/00, , , , ,"Jul 1, 2009",, , ,765 MANIDA ST , ,BOULEVARD,NY,10474,    ,US,14,14,15,17,0,0,29,29,31,32,33,34,36,84,77,79,80,82,83,84,85,87,96
800000084344,ALTERNATE LEARNING CENTER AT MONROE CAMPUS,ALTERNATE LEARNING CENTER AT MONROE,800000084344,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,12/17/14, , , , ,"Oct 16, 2019",, , ,1300 BOYNTON AVE, ,BRONX,NY,10472,    ,US,14,13,14,15,0,0,32,31,32,33,34,0,0,85,78,79,80,82,85,86,87,0,0
800000045953,WAKEFIELD PARK,WAKEFIELD PARK,321100100038,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/9/00, , , , ,"Aug 29, 2018",, , ,4522 CARPENTER AVE, ,BRONX,NY,10470,    ,US,15,13,14,15,16,0,36,29,31,32,33,34,35,81,68,77,78,79,80,81,82,83,84
800000045955,234 STREET,234 STREET,321100100008,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/16/99, , , , ,"Aug 29, 2018",, , ,225 E 234 ST, ,BRONX,NY,10470,2230,US,15,13,14,15,16,0,36,29,31,32,33,34,35,81,68,77,78,79,80,81,82,83,84
800000045908,WOODLAWN PLAYGROUND,WOODLAWN PLAYGROUND,321100100098,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,7/31/01, , , , ,"Jul 1, 2008",, , ,E 238TH ST, ,BRONX,NY,10462,    ,US,15,13,14,15,16,0,33,29,31,32,33,34,35,81,68,77,78,79,80,81,82,83,84
800000046610,ST LUKES SUMMER DAY CAMP,ST LUKES SUMMER DAY CAMP,320700100026,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/1/00, , , , ,"Apr 26, 2002",, , ,623 E 138TH ST, ,BRONX,NY,10454,    ,US,14,10,13,14,15,16,29,22,29,31,32,33,34,84,48,77,78,79,82,83,84,85,86
800000046630,FLYNN PARK,FLYNN PARK,320700100024,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/1/00, , , , ,"Apr 26, 2002",, , ,E 157TH & E 158TH ST, ,BRONX,NY,10451,    ,US,15,10,13,14,15,16,32,22,29,31,32,33,34,79,48,77,78,79,82,83,84,85,86
800000055862,GEORGE MCMURRAY GROUP HOME,GEORGE MCMURRAY GROUP HOME,321100100054,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,4/8/02, , , , ,"Jul 11, 2022",, , ,658 E 234 ST, ,BRONX,NY,10466,    ,US,15,13,14,15,16,0,36,29,31,32,33,34,35,81,68,77,78,79,80,81,82,83,84
800000058282,CUNY PREP TRANS HS,CUNY PREP TRANS HS,800000058282,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,1/7/05, , , , ,"Jul 27, 2020",, , ,2122 WHITE PLAINS RD, ,BRONX,NY,10462,    ,US,15,13,14,15,16,0,33,29,31,32,33,34,35,80,68,77,78,79,80,81,82,83,84
800000084343,LEARNING TO WORK YABC AT MONROE ACADEMY,LEARNING TO WORK YABC AT MONROE ACAD,800000084343,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,12/17/14, , , , ,"Oct 16, 2019",, , ,1300 BOYNTON AVE, ,BRONX,NY,10472,    ,US,14,13,14,15,0,0,32,31,32,33,34,0,0,85,78,79,80,82,85,86,87,0,0
800000084144,KENNEDY YABC,KENNEDY YABC,800000084144,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/12/14, , , , ,"Jul 1, 2024",, , ,99 TERRACE VIEW AVE, ,BRONX,NY,10463,    ,US,13,8,10,12,13,14,31,20,25,28,29,30,31,72,44,55,56,68,72,73,75,77,78
800000045728,RIVER PARK,RIVER PARK,321200100017,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/9/00, , , , ,"Aug 24, 2015",, , ,180TH ST & BOSTON RD, ,BRONX,NY,10453,    ,US,13,13,14,15,0,0,31,31,32,33,34,0,0,86,78,79,80,82,85,86,87,0,0
800000058240,REGION 2 SUPT SUSPENSION SITE,REGION 2 SUPT SUSPENSION SITE,800000058240,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,12/3/04, , , , ,"Mar 24, 2026",, , ,YOUTH DEVELOPMENT ACADEMY AT PAL,991 LONGWOOD AVE,BRONX,NY,10459,    ,US,14,14,15,17,0,0,32,29,31,32,33,34,36,85,77,79,80,82,83,84,85,87,96
800000059858,ODYSSEY HOUSE - LAFAYETTE,ODYSSEY HOUSE - LAFAYETTE,800000059858,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,10/3/06, , , , ,"Aug 23, 2006",, , ,1264 LAFAYETTE AVE, ,BRONX,NY,10474,    ,US,14,14,15,17,0,0,29,29,31,32,33,34,36,84,77,79,80,82,83,84,85,87,96
800000086571,PRE-K CENTER AT 1684 WHITE PLAINS RD,PRE-K CENTER AT 1684 WHITE PLAINS RD,800000086571,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,10/30/15, , , , ,"Dec 29, 2017",, , ,1684 WHITE PLAINS RD, ,BRONX,NY,10462,    ,US,14,13,14,15,16,0,33,29,31,32,33,34,35,80,68,77,78,79,80,81,82,83,84
800000070351,P721X AT KINGSBRIDGE JEWISH HOME,P721X AT KINGSBRIDGE JEWISH HOME,800000070351,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,1/3/11,MR.,ERIC,GOLDSTEIN,"CEO,OFFICE OF SCHOOL SUPPORT SERVICES","Mar 1, 2011",(718)707-4300, , ,100 WEST KINGSBRIDGE AVE, ,BRONX,NY,10468,    ,US,13,8,10,12,13,14,31,20,25,28,29,30,31,78,44,55,56,68,72,73,75,77,78
800000081439,WORLD VIEW HIGH SCHOOL,WORLD VIEW HIGH SCHOOL,800000081439,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,8/28/13, , , , ,"Aug 30, 2018",, , ,100 WEST MOSHOLU PARKWAY SOUTH, ,BRONX,NY,10468,    ,US,13,8,10,12,13,14,33,20,25,28,29,30,31,81,44,55,56,68,72,73,75,77,78
800000045741,NOBLE PLAYGROUND,NOBLE PLAYGROUND,321200100012,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/9/00, , , , ,"Aug 17, 2015",, , ,NOBLE & 179TH ST, ,BRONX,NY,10462,    ,US,14,13,14,15,0,0,34,31,32,33,34,0,0,87,78,79,80,82,85,86,87,0,0
800000046165,ST JAMES RECREATION CENTER,ST JAMES RECREATION CENTER,321000100049,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,7/31/01, , , , ,"Oct 25, 2017",, , ,2530 JEROME AVE, ,BRONX,NY,10468,    ,US,13,8,10,12,13,14,33,20,25,28,29,30,31,86,44,55,56,68,72,73,75,77,78
800000046600,BRONX HS OF LETTERS,BRONX HS OF LETTERS,320700100013,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/28/01, , , , ,"Aug 8, 2016",, , ,339 MORRIS AVE, ,BRONX,NY,10451,    ,US,15,10,13,14,15,16,29,22,29,31,32,33,34,84,48,77,78,79,82,83,84,85,86
800000058964,EXIMIUS COLLEGE PREPARATORY ACADEMY,EXIMIUS COLLEGE PREPARATORY ACADEMY,800000058964,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,6/28/05, , , , ,"Jan 17, 2019",, , ,1365 FULTON AVE, ,BRONX,NY,10457,    ,US,15,8,10,12,13,14,32,20,25,28,29,30,31,79,44,55,56,68,72,73,75,77,78
800000070125,ALTERNATIVE LEARNING CTR AT GOOD SHEPHERD,ALT LEARNING CENTER AT GOOD SHEPHERD,800000070125,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,1/6/11, , , , ,"Jan 16, 2026",, , ,1455 WEBSTER AVE, ,BRONX,NY,10456,    ,US,15,5,6,9,10,12,32,11,12,21,28,29,31,77,24,30,42,75,77,78,79,81,82
800000089921,P754X AT LINCOLN HOSPITAL ,P754X AT LINCOLN HOSPITAL ,800000089921,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,7/1/17, , , , ,"Jan 31, 2023",, , ,234 EAST 149 ST , ,BRONX,NY,10451,    ,US,15,10,13,14,15,16,29,22,29,31,32,33,34,84,48,77,78,79,82,83,84,85,86
800000084254,ALTERNATE LEARNING CENTER AT ADLAI STEVENSON HS,ALTERNATE LEARNING CENTER A ADLAI ST,800000084254,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,12/3/14, , , , ,"Jan 21, 2025",, , ,1980 LAFAYETTE AVE, ,BRONX,NY,10473,    ,US,14,14,15,17,0,0,34,29,31,32,33,34,36,87,77,79,80,82,83,84,85,87,96
800000086572,PRE-K CENTER AT 4520 MATILDA AVE.,PRE-K CENTER AT 4520 MATILDA AVE.,800000086572,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,10/30/15, , , , ,"Dec 29, 2017",, , ,4520 MATILDA AVE , ,BRONX,NY,10470,    ,US,15,13,14,15,16,0,36,29,31,32,33,34,35,81,68,77,78,79,80,81,82,83,84
800000084141,LYFE PROGRAM AT BRONX HS OF PERFORMANCE AND STAGECRAFT,LYFE PROGRAM ATBRONX HS OF PERFORMAN,800000084141,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/12/14, , , , ,"Jul 1, 2024",, , ,1619 BOSTON RD, ,BRONX,NY,10460,    ,US,15,13,14,15,0,0,32,31,32,33,34,0,0,79,78,79,80,82,85,86,87,0,0
800000082134,ST THOMAS AQUINAS,ST THOMAS AQUINAS,800000082134,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/25/13, , , , ,"Jul 13, 2015",, , ,1909 DALY AVE, ,BRONX,NY,10464,    ,US,15,6,7,8,9,10,32,12,15,20,21,25,27,87,28,36,37,44,56,61,65,66,67
800000081145,CATHARINE CORRY EARLY CHILDHOOD ACADEMY,CATHERINE CORRY EARLY CHILDHOOD ACAD,800000081145,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,10/18/13, , , , ,"Feb 16, 2018",, , ,4321 BARNES AVE, ,BRONX,NY,10466,    ,US,15,13,14,15,16,0,36,29,31,32,33,34,35,81,68,77,78,79,80,81,82,83,84
800000046175,MS 137 ANGELO PATRI,MS 137 ANGELO PATRI,321000100022,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/7/00, , , , ,"Feb 4, 2019",, , ,2225 WEBSTER AVE, ,BRONX,NY,10457,    ,US,15,8,10,12,13,14,32,20,25,28,29,30,31,86,44,55,56,68,72,73,75,77,78
800000046193,JONAS BRONCK ACADEMY,JONAS BRONCK ACADEMY,321000100014,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,6/7/99, , , , ,"Feb 4, 2019",, , ,400 E FORDHAM RD, ,BRONX,NY,10458,    ,US,15,8,10,12,13,14,33,20,25,28,29,30,31,78,44,55,56,68,72,73,75,77,78
800000045954,EASTCHESTER HEIGHTS,EASTCHESTER HEIGHTS,321100100039,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/9/00, , , , ,"Aug 29, 2018",, , ,3480 SEYMOUR AVE, ,BRONX,NY,10469,2144,US,15,13,14,15,16,0,36,29,31,32,33,34,35,83,68,77,78,79,80,81,82,83,84
800000046504,BUFANNO PLAYGROUND,BUFANNO PLAYGROUND,320800100017,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/1/00, , , , ,"Jul 1, 2009",, , ,WATERBURY & LASALLE AVE, ,BRONX,NY,10461,    ,US,14,14,15,17,0,0,34,29,31,32,33,34,36,82,77,79,80,82,83,84,85,87,96
800000057498,MCSWEENEY OTC AT WMCA,MCSWEENEY OTC AT YMCA,800000057498,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,2/18/04, , , , ,"Feb 12, 2004",, , ,2 CASTLE HILL AVE, ,BRONX,NY,10473,    ,US,14,14,15,17,0,0,34,29,31,32,33,34,36,85,77,79,80,82,83,84,85,87,96
800000089922,P754X AT TRIBORO NURSING HOME ,P754X AT TRIBORO NURSING HOME ,800000089922,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,7/1/17, , , , ,"Jan 31, 2023",, , ,1160 TELLER AVE, ,BRONX,NY,10456,    ,US,15,5,6,9,10,12,32,11,12,21,28,29,31,77,24,30,42,75,77,78,79,81,82
800000086570,PRE-K CENTER AT 800 LYDIG AVE,PRE-K CENTER AT 800 LYDIG AVE,800000086570,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,10/30/15, , , , ,"Dec 29, 2017",, , ,800 LYDIG AVE, ,BRONX,NY,10462,    ,US,15,13,14,15,16,0,33,29,31,32,33,34,35,80,68,77,78,79,80,81,82,83,84
800000084329,PS 119 ANNEX AT JHS 125,PS 119 ANNEX AT JHS 125,800000084329,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,12/16/14, , , , ,"Jun 21, 2024",, , ,1111 PUGSLEY AVE, ,BRONX,NY,10472,    ,US,14,14,15,17,0,0,34,29,31,32,33,34,36,87,77,79,80,82,83,84,85,87,96
800000057468,LEAKE AND WATTS BIONDI SCHOOL,LEAKE AND WATTS BIONDI SCHOOL,800000057468,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,1/12/04, , , , ,"Dec 24, 2003",, , ,1529-35 WILLIAMSBRIDGE RD, ,BRONX,NY,10461,    ,US,14,13,14,15,16,0,34,29,31,32,33,34,35,82,68,77,78,79,80,81,82,83,84
800000058958,MS 298,MS 298,800000058958,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,6/23/05, , , , ,"Jan 17, 2019",, , ,778 FOREST AVE, ,BRONX,NY,10456,    ,US,15,6,7,8,9,10,32,12,15,20,21,25,27,84,28,36,37,44,56,61,65,66,67
800000084248,ALTERNATE LEARNING CENTER AT PS 6,ALTERNATE LEARNING CENTER AT PS 6,800000084248,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,12/3/14, , , , ,"Jan 21, 2025",, , ,1000 EAST TREMONT AVE, ,BRONX,NY,10460,    ,US,15,13,14,15,0,0,32,31,32,33,34,0,0,87,78,79,80,82,85,86,87,0,0
800000081768,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION 1 AT  X039,SCHOOL FOR COOPERATIVE TECHNICAL ED.,800000081768,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/12/13, , , , ,"Sep 22, 2022",, , ,965 LONGWOOD AVE, ,BRONX,NY,10459,    ,US,14,14,15,17,0,0,32,29,31,32,33,34,36,85,77,79,80,82,83,84,85,87,96
800000046146,BRONX DANCE ACADEMY,BRONX DANCE ACADEMY,321000100051,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/21/95, , , , ,"Oct 25, 2017",, , ,3617 BAINBRIDGE AVE, ,BRONX,NY,10467,    ,US,15,8,10,12,13,14,33,20,25,28,29,30,31,81,44,55,56,68,72,73,75,77,78
800000046203,THEATRE ARTS ACADEMY (TAPC),THEATRE ARTS ACADEMY (TAPC),321000100005,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,6/7/99, , , , ,"Feb 4, 2019",, , ,2225 WEBSTER AVE, ,BRONX,NY,10457,    ,US,15,8,10,12,13,14,32,20,25,28,29,30,31,86,44,55,56,68,72,73,75,77,78
800000046188,PS 279 ANNEX,PS 279 ANNEX,321000100009,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,4/9/99, , , , ,"Feb 4, 2019",, , ,2240 WALTON AVE, ,BRONX,NY,10453,    ,US,13,8,10,12,13,14,33,20,25,28,29,30,31,86,44,55,56,68,72,73,75,77,78
800000046130,HENRY ITTELSON CTR FOR CHILD,HENRY ITTELSON CTR FOR CHILD,321000109977,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,7/1/80, , , , ,"Sep 19, 2019",, , ,5050 ISELIN AVE, ,BRONX,NY,10471,    ,US,15,8,10,12,13,14,33,20,25,28,29,30,31,81,44,55,56,68,72,73,75,77,78
800000046177,UNIVERSITY HEIGHTS HS,UNIVERSITY HEIGHTS HS,321000100024,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/7/00, , , , ,"Feb 4, 2019",, , ,UNIVERSITY & W 181ST ST, ,BRONX,NY,10453,    ,US,13,8,10,12,13,14,33,20,25,28,29,30,31,86,44,55,56,68,72,73,75,77,78
800000045931,LORETO PLAYGROUND MINI PARK,LORETO PLAYGROUND MINI PARK,321100100049,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,7/31/01, , , , ,"Aug 29, 2018",, , ,1100 MORRIS PARK AVE, ,BRONX,NY,10461,    ,US,14,13,14,15,16,0,34,29,31,32,33,34,35,82,68,77,78,79,80,81,82,83,84
800000077985,CARPENTER NSD,CARPENTER NSD,800000077985,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,9/4/13, , , , ,"May 28, 2025",, , ,612 EAST 228TH ST, ,BRONX,NY,10466,    ,US,15,13,14,15,16,0,36,29,31,32,33,34,35,83,68,77,78,79,80,81,82,83,84
800000046201,TOLENTINE ZEISER DAY CARE,TOLENTINE ZEISER DAY CARE,321000100018,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/6/00, , , , ,"Feb 4, 2019",, , ,2335 UNIVERSTIY AVE, ,BRONX,NY,10468,    ,US,13,8,10,12,13,14,31,20,25,28,29,30,31,86,44,55,56,68,72,73,75,77,78
800000046337,MULLALY PLAYGROUND,MULLALY PLAYGROUND,320900100034,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/6/00, , , , ,"Aug 22, 2025",, , ,1015 RIVER AVE, ,BRONX,NY,10452,    ,US,15,5,6,9,10,12,29,11,12,21,28,29,31,84,24,30,42,75,77,78,79,81,82
800000045894,MCSWEENEY OTC AT GLEBE CENTER,MCSWEENEY OTC AT GLEBE CENTER,321100100052,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/20/01, , , , ,"Jul 1, 2008",, , ,2125 GLEBE AVE, ,BRONX,NY,10462,    ,US,14,13,14,15,16,0,34,29,31,32,33,34,35,87,68,77,78,79,80,81,82,83,84
800000046189,MS/HS 368 ,MS/HS 368 ,321000100010,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,4/5/00, , , , ,"Feb 4, 2019",, , ,2975 TIBBETS AVE, ,BRONX,NY,10463,    ,US,15,8,10,12,13,14,33,20,25,28,29,30,31,81,44,55,56,68,72,73,75,77,78
800000046164,ST JAMES,ST JAMES,321000100048,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,7/31/01, , , , ,"Oct 25, 2017",, , ,2552 JEROME AVE, ,BRONX,NY,10468,    ,US,13,8,10,12,13,14,33,20,25,28,29,30,31,86,44,55,56,68,72,73,75,77,78
800000045895,MCSWEENEY OTC AT JACOBI HOSPITAL,MCSWEENEY OTC AT JACOBI HOSPITAL,321100100053,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/28/01, , , , ,"Jul 1, 2008",, , ,1400 PELHAM PKWY, ,BRONX,NY,10461,    ,US,14,13,14,15,16,0,34,29,31,32,33,34,35,80,68,77,78,79,80,81,82,83,84
800000046502,MCSWEENEY OTC AT PROVIDENCE REST,MCSWEENEY OTC AT PROVIDENCE REST,320800100036,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/20/01, , , , ,"Jul 1, 2009",, , ,3304 WATERBURY AVE, ,BRONX,NY,10465,    ,US,14,14,15,17,0,0,34,29,31,32,33,34,36,82,77,79,80,82,83,84,85,87,96
800000084116,P721X AT MONTEFIORE HOSPITAL,P721X AT MONTEFIORE HOSPITAL,800000084116,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,11/12/14, , , , ,"Jul 1, 2014",, , ,3331 STEUBEN AVE, ,BRONX,NY,10467,    ,US,15,8,10,12,13,14,33,20,25,28,29,30,31,81,44,55,56,68,72,73,75,77,78
800000088886,RE-START ACADEMY,RE-START ACADEMY,800000088886,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,10/26/16, , , , ,"Jul 21, 2025",, , ,455 SOUTHERN BLVD, ,BRONX,NY,10455,    ,US,14,10,13,14,15,16,29,22,29,31,32,33,34,84,48,77,78,79,82,83,84,85,86
800000045916,JADE MULTI FAMILY,JADE MULTI FAMILY,321100100040,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,3/9/00, , , , ,"Aug 29, 2018",, , ,3471 FENTON AVE, ,BRONX,NY,10469,    ,US,15,13,14,15,16,0,36,29,31,32,33,34,35,83,68,77,78,79,80,81,82,83,84
800000046513,ALC AT LAFAYETTE ACADEMY,ALC AT LAFAYETTE ACADEMY,320800100004,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,6/4/99, , , , ,"Jan 23, 2013",, , ,1201 LAFAYETTE AVE, ,BRONX,NY,10474,    ,US,14,14,15,17,0,0,29,29,31,32,33,34,36,85,77,79,80,82,83,84,85,87,96
800000074835,721X MCSWEENEY AT THE PRFI,721X MCSWEENEY AT THE PRFI,800000074835,21,CHILD NUTRITION,1,FEEDING SITE,71,NEW YORK CITY,32,BRONX,7/25/12, , , , ,"Oct 31, 2022",, , ,1336 LOUIS NINE BLVD, ,BRONX,NY,10459,    ,US,15,13,14,15,0,0,32,31,32,33,34,0,0,79,78,79,80,82,85,86,87,0,0
